5999143925255,"",""
5999143925231,"",""
5999108490071,"",""
5999108481987,"",""
5999108481970,"",""
5999143924098,"",""
5999143924036,"",""
5999143924258,"",""
5999143924074,"",""
8003705124240,"",""
8003705115965,"",""
8003705124011,"",""
8003705123991,"",""
8003705124004,"",""
8003705123236,"",""
6251885206221,"",""
